video_id,genre,seg_idx,p_remove,weak_p,gold_label,fn_label,disfl_label,text_snippet,visual_context_term
o0AMK3wFK9E,ted,34,0.77,0.9557,,clarification,clean,"I've performed in front of thousands of people. But even when I hadn't been doing it long, I had to do it scared. So if I'm scared, I still know that I can be fearless and fierce. >>",
o0AMK3wFK9E,ted,118,0.77,0.4343,,new_information,clean,"> But it's it's a wonderful message and it's just it's so resonating. >> Darling, forever. >> Forever. >> Long live the dance floor. >> Chicago.",
9szhjhO9epA,commentary,25,0.7703,0.9163,0.0,clarification,clean,"But if I grab the pull tab and start pulling, you can see that because of the way that it's shaped, it's actually gonna end up pushing that part up, even though I'm pulling to the side, and that's gonna disengage. You ca",you can see
vexARYQjdN8,podcasts,15,0.7708,1.0,,discourse_filler,clean,And then now you don't feel the weight. (Lex flipping) (fighters struggling) - Thank you brother. - Of course.,
MsIvs_6vC38,lectures,19,0.7713,1.0,,discourse_filler,clean,So let me put some other number here like seven. Okay. Okay. Now I want to operate on that with my elementary matrix.,
AeGEv0YVLtw,commentary,33,0.7713,0.2912,,new_information,clean,"Isn’t it good to listen? Don’t you wanna provide for your girl? Don’t you wanna be faithful? If you love someone, you don’t give up on them…” In an ordinary relationship, those virtues will shine - with an abuser, you wi",
Aj0s9ztoKUc,entertainment,17,0.7718,0.9427,,useful_repetition,filled_pause,"Definitely onions though. He being me. Hmm. I gotta get another bite, I'm sorry. I like it too.",
IiAjADve-ec,tv_series,217,0.7729,1.0,,discourse_filler,clean,"Security! [Spanish spoken audio] I can't run in this. [Spanish spoken audio] Margarita? -Margarita. -Hey, Margarita. Margarita!",
1NLoTuRR3hE,podcasts,17,0.7735,1.0,,discourse_filler,repetition,"And yeah, that's that creates a lot of humility of a lot of grace around that. I mean, the idea that that's you're even in the conversation. I know that sounds wrote and cliched, little humble brag.",
Aj0s9ztoKUc,entertainment,68,0.7744,0.3351,,new_information,revision,"Hold on, let me, I think I do need to kind of go in the same plane as the map. I think that's gonna do it. I really gotta get it. I mean, that's paper man. And I think I need to raise it up a little bit There you go.",the map
iDtfzQnW-B4,commentary,29,0.7747,0.9537,,clarification,clean,What the fuck? I do believe we're having an intimate moment.(licks finger) This moment is intimate I can tell. Ding dong.,
IiAjADve-ec,tv_series,34,0.7775,0.785,,clarification,repetition,"Where are we? I don't know what's going on on the other side, go. What's the matter with you? That's my girlfriend, you could've killed her.",
4DfCXjwQBRA,commentary,52,0.7779,0.1265,1.0,new_information,clean,"- Somebody gets this man a medic, his heart is opening. There's been a horrible accident on this set of 'Sexy Beasts.' I think I have to be done with this.",
1NLoTuRR3hE,podcasts,239,0.7781,0.1265,,new_information,clean,"I said, ""Oh, come on."" And then he just starts laughing because he's lighting. He's having fun, but again, he's throwing things out. He's Yes, he's iterating. >>",
MsIvs_6vC38,lectures,61,0.7788,1.0,,discourse_filler,revision,"Okay. So what was the cost here? Well, let's see. What do I mean by an operation? I guess I mean, well an addition or -- yeah. No big deal. I guess I mean an addition or a subtraction or a multiplication or a division.",
1NLoTuRR3hE,podcasts,79,0.7806,1.0,,off_topic,clean,"About 30 minutes later, the guy comes back. I'm like, ""Oh, damn."" Like, I screwed up or something. but he's got this girl with him and he's knocking on the door",
Ff7J-ERl8o0,entertainment,30,0.7816,0.3391,,new_information,clean,"And thank you to Bulleit Frontier Whiskey for making this all possible. You know what? Questlove is volunteering. He's like, I want to bring The Roots on. Yeah.",
1NLoTuRR3hE,podcasts,34,0.7816,1.0,,discourse_filler,repetition,"I mean, then it's becomes, you know, part of who I am, which is the other side of dyslexia. But I, you know, was I was a guy that was was going nowhere academically. You know, I was just I was that kid. And I had a siste",
iDtfzQnW-B4,commentary,32,0.7824,1.0,,discourse_filler,clean,"You don't need anything else? I know how serious concussions can be. Yeah, they're kind of notoriously serious. You sure you shouldn't be at a doctor? Your coma was no joke. You don't understand I got home safe. (upbeat ",
IiAjADve-ec,tv_series,116,0.7826,0.9458,,new_information,clean,"Oh, baby. No. Do you dance, Chiquita?",
-QTkPfq7w1A,commentary,55,0.7838,0.1265,1.0,new_information,clean,It's more about the concept and showing what it can do. We're going to try to see if we can maybe make contra snapping also maybe with different type of variables. It's going to be like a balloon that deflates when you i,
AeGEv0YVLtw,commentary,32,0.7858,0.2912,,new_information,clean,"How can you be too loving?” And the answer is, in an abusive relationship your virtues get turned against you. ""Don’t you wanna be patient and forgiving?",
1NLoTuRR3hE,podcasts,66,0.7861,0.8403,,clarification,filled_pause,">> And then it became my sister took over because I I got into politics and uh she said, ""I don't like this failure framework."" I said, ""Well, it's the I love failure. I'm good at it. Dyslexics are the best at it.",
1NLoTuRR3hE,podcasts,195,0.7862,0.7466,,clarification,filled_pause,>> Yeah. >> Which is just in of itself was interesting. Look um these folks exist and persist. You can deny it. My party can deny it at its own peril. Back to your point about what the hell's happened to my party. And so,
MsIvs_6vC38,lectures,34,0.7863,1.0,,redundant_repetition,clean,"How easy is it to invert the whole bunch? So, that's what we know how to do. We know how to invert, we should take the separate inverses, but they go in the opposite order.",
Aj0s9ztoKUc,entertainment,25,0.7863,0.0707,,new_information,filled_pause,"and then they make it really, really good, from my personal experience having gone there. It's also a continent. Hmm.",
MsIvs_6vC38,lectures,36,0.7872,1.0,,off_topic,clean,And let me explain why. Let me explain why is this product nicer than this one? This product turns out to be better than this one. Let me take a typical case here.,
IiAjADve-ec,tv_series,128,0.7874,0.9481,,new_information,clean,"Oh, God! -You could never understand. -Yes. -I could. -No! You could not. Fine.",
1NLoTuRR3hE,podcasts,71,0.7877,1.0,,discourse_filler,clean,"This goddamn idiot."" And I started laughing. Went up there the next morning, met with them, and I said, ""This is a magical.",
1NLoTuRR3hE,podcasts,238,0.7884,0.9601,,new_information,clean,"And I literally turned. I'm like, ""Oh, seriously?"" He goes, ""Yeah."" Goes, ""What do you think? Three terms, four terms?""",
IiAjADve-ec,tv_series,160,0.7885,1.0,,off_topic,clean,"Hey, what are you doing? Come on, put that down. Okay, look. Synchronize your watches.",
1NLoTuRR3hE,podcasts,4,0.7888,0.2912,,new_information,clean,>> Governor of California. >> Gavin Newsome. >> Gavin Newsome. >> Who is the real Gavin Newsome?,
IiAjADve-ec,tv_series,68,0.7893,0.6852,,clarification,clean,-Yes. Are you sure you weren't hurt in that accident? It's a poor boy I ran over. He was so injured. -Think of him.,
o0AMK3wFK9E,ted,37,0.7905,0.6738,,new_information,clean,Greek grapes. >> This is the real deal. And I really have to have all of my thoughts composed for this. >> Exhale.,
IiAjADve-ec,tv_series,126,0.7913,0.9953,,useful_repetition,clean,Carmelita. I can't. Listen. Will you? Hi.,
IiAjADve-ec,tv_series,99,0.7924,0.0719,,new_information,clean,"This is my father's house, he'll say when he leaves. Your father? Let's not talk about your father. -What are you doing?",
9szhjhO9epA,commentary,33,0.7943,0.9616,0.0,useful_repetition,clean,But you also need to be able to put it on super quickly. And the best option seems to be this suit with a giant watertight and airtight zipper on the front. Airtight zippers like these even made it onto spacesuits. And t,
1NLoTuRR3hE,podcasts,125,0.7948,1.0,,off_topic,clean,doctor comes in and ministers and she starts gasping. My sister runs out. The doctor had already left and I was like I She's gasping for air and I'm just sitting there and holding her hand,
3esF-pNAM9c,podcasts,103,0.7952,1.0,1.0,discourse_filler,clean,oh because I go through ups and downs it's hard you know it's hard to drive this idea this project by myself and to manage all the people and to care so much about the placement of the [ __ ] broccoli on the cover of the,
o0AMK3wFK9E,ted,77,0.7955,1.0,,discourse_filler,clean,"If I had let myself get a little closer, I might have seen him, the real him. And that missed opportunity kind of broke everything for me. >> He works a sage so well. He really does. >> No one is objective, but we can al",
Ud6JonLO29o,commentary,4,0.7958,1.0,,off_topic,clean,oh no this halloween i just need my spooky girl i guess that one doesn't really fit because that's talking about someone else it's not even talking about me i'm not the spooky girl now spooky dj on the other hand that [ ,
Aj0s9ztoKUc,entertainment,15,0.7967,1.0,,discourse_filler,clean,It's like a honey mustard. Very sweet. Very good. Not a cucumber.,
Aj0s9ztoKUc,entertainment,63,0.7973,1.0,,discourse_filler,repetition,"Yeah, but I mean, I don't even, I can still, he hit the board. If you don't hit the board, I'll, I'll let you attempt it again. Oh, thank you for that. Um. Well, lemme just figure out what place I do think I would want t",the board
3esF-pNAM9c,podcasts,96,0.7991,0.0949,0.0,new_information,repetition,I don't know but it can't be that's like it's not like a find out it's got to be there's got to be listen maybe it's just one of those things that's actually not too bad for us I don't know I think one of the downsides i,
IiAjADve-ec,tv_series,198,0.8018,1.0,,redundant_repetition,clean,I'm going to find out what's really going on. Okay. Maybe I am the stupidest.,
IiAjADve-ec,tv_series,86,0.8023,0.8665,,new_information,clean,"-Hi, how are you? -This is El Comandante. Can I call you El? I'm just kidding.",
IiAjADve-ec,tv_series,40,0.8029,0.2912,,new_information,clean,"Wait. Where am I? You're in his house, of course. Excuse me, what are you doing?",
o0AMK3wFK9E,ted,9,0.8033,1.0,,off_topic,clean,All you really need are a generous heart and a curious mind. My name is Joshua Johnson. I live in Chicago.,
4DfCXjwQBRA,commentary,40,0.8034,1.0,1.0,off_topic,clean,"I'm a rare find. You're not gonna wanna say no to this. - No, I wanna say no to this. Can I say no to this? No. So they go on this horse drawn carriage ride around the city or the countryside.",
Ff7J-ERl8o0,entertainment,7,0.8044,1.0,,off_topic,repetition,"Like, to, you know, you be be be like water. Remain the tree that bends. So, just flexible from a mental, spiritual, and, you know, almost physical perspective, right? You have to just be willing to to compromise. In The",
IiAjADve-ec,tv_series,134,0.8047,0.9907,,clarification,clean,-Leave her alone! -No! -Margarita!,
iDtfzQnW-B4,commentary,0,0.8053,0.6638,,new_information,clean,"(suspenseful music) - Hey guys, welcome back to my channel if you're new here what's up? How's it going? And if you're coming back what's up?",
1NLoTuRR3hE,podcasts,36,0.8053,1.0,,off_topic,clean,I think cuz she was struggling with me. But that's a hell of a thing to say to a kid. And I think she was just saying it's okay. You don't have to be your sister. You're not your dad.,
Ff7J-ERl8o0,entertainment,23,0.8066,1.0,,discourse_filler,filled_pause,"Black No More. >> Yes. Where did the dream of doing a stage show originate with you? Um, I think that's something that, um, you know, we started ideating on, uh, while our mentor Rich Nichols was still, you know, with us",
